symbol,begins_at,close_price,high_price,interpolated,low_price,open_price,session,volume
CRM,2017-08-16,92.240000,92.400000,False,90.820000,91.050000,reg,4273739
CRM,2017-08-17,90.880000,92.490000,False,90.745000,92.000000,reg,3630476
CRM,2017-08-18,90.760000,91.350000,False,90.280100,90.820000,reg,3046785
CRM,2017-08-21,91.760000,91.800000,False,90.570000,90.950000,reg,3512490
CRM,2017-08-22,92.950000,93.440000,False,92.050000,92.430000,reg,11254365
CRM,2017-08-23,93.070000,94.630000,False,91.300000,92.140000,reg,12034868
CRM,2017-08-24,94.150000,94.310000,False,93.350000,93.700000,reg,5494432
CRM,2017-08-25,94.100000,95.230000,False,93.870000,94.000000,reg,5310995
CRM,2017-08-28,93.660000,94.190000,False,92.850000,94.080000,reg,5536074
CRM,2017-08-29,93.830000,94.120000,False,92.500000,92.750000,reg,3242789
CRM,2017-08-30,94.860000,95.180000,False,93.590000,93.830000,reg,3808110
CRM,2017-08-31,95.490000,95.660000,False,94.350000,94.940000,reg,5098235
CRM,2017-09-01,96.010000,96.170000,False,95.190000,95.750000,reg,3679583
CRM,2017-09-05,96.180000,96.490000,False,95.130000,95.360000,reg,4069504
CRM,2017-09-06,95.820000,96.320000,False,95.250000,96.160000,reg,4105222
CRM,2017-09-07,96.730000,97.520000,False,95.880000,96.090000,reg,4917271
CRM,2017-09-08,96.430000,97.190000,False,96.380000,96.620000,reg,3316395
CRM,2017-09-11,97.710000,98.220000,False,96.950000,96.950000,reg,4471493
CRM,2017-09-12,96.850000,97.620000,False,96.150000,97.590000,reg,4743245
CRM,2017-09-13,95.610000,96.900000,False,95.360000,96.890000,reg,5610287
CRM,2017-09-14,95.300000,95.740000,False,94.510000,95.380000,reg,5054565
CRM,2017-09-15,94.630000,95.620000,False,94.170000,95.510000,reg,6081706
CRM,2017-09-18,95.740000,96.180000,False,94.740000,94.940000,reg,5990734
CRM,2017-09-19,95.350000,96.212200,False,95.160000,95.970000,reg,3521029
CRM,2017-09-20,95.210000,95.360000,False,94.050000,95.080000,reg,3362643
CRM,2017-09-21,94.860000,95.100000,False,94.170000,94.820000,reg,2896075
CRM,2017-09-22,94.940000,95.350000,False,94.555000,94.790000,reg,2254438
CRM,2017-09-25,92.470000,94.890000,False,92.110000,94.870000,reg,5821074
CRM,2017-09-26,92.340000,93.670000,False,92.120000,92.950000,reg,4558241
CRM,2017-09-27,93.210000,93.660000,False,92.620000,92.910000,reg,2945088
CRM,2017-09-28,92.600000,93.250000,False,92.431000,93.210000,reg,3017807
CRM,2017-09-29,93.420000,93.470000,False,92.620000,92.770000,reg,4629741
CRM,2017-10-02,93.940000,94.840000,False,93.450000,93.720000,reg,2755928
CRM,2017-10-03,95.360000,95.450000,False,93.950000,94.170000,reg,4996792
CRM,2017-10-04,95.520000,95.730000,False,94.733400,95.200000,reg,3128279
CRM,2017-10-05,95.730000,95.880000,False,94.680000,95.500000,reg,3956342
CRM,2017-10-06,96.320000,96.570200,False,95.465000,95.550000,reg,4402892
CRM,2017-10-09,96.270000,96.760000,False,95.980000,96.330000,reg,2031290
CRM,2017-10-10,95.390000,96.460000,False,95.220000,96.270000,reg,2029189
CRM,2017-10-11,96.010000,96.010000,False,94.830000,95.350000,reg,2640822
CRM,2017-10-12,96.740000,97.230000,False,95.840000,96.140000,reg,3118630
CRM,2017-10-13,96.940000,97.630000,False,96.690000,97.150000,reg,2496037
CRM,2017-10-16,97.150000,97.580000,False,96.920000,96.945000,reg,2544275
CRM,2017-10-17,96.720000,97.000000,False,95.930000,96.960000,reg,2528308
CRM,2017-10-18,96.440000,97.070000,False,96.050000,96.970000,reg,2876690
CRM,2017-10-19,97.190000,97.233700,False,96.110000,96.400000,reg,2534109
CRM,2017-10-20,98.900000,99.180000,False,97.330000,97.540000,reg,4588757
CRM,2017-10-23,98.440000,99.440000,False,98.300000,99.070000,reg,4024937
CRM,2017-10-24,98.660000,98.720000,False,97.810000,98.250000,reg,3651396
CRM,2017-10-25,99.590000,99.630000,False,98.310000,98.400000,reg,4687208
CRM,2017-10-26,100.050000,100.760000,False,99.300000,99.820000,reg,3863316
CRM,2017-10-27,100.700000,101.980000,False,100.180000,100.720000,reg,4030366
