symbol,begins_at,close_price,high_price,interpolated,low_price,open_price,session,volume
CAG,2017-08-16,34.331600,34.487900,False,34.038500,34.097100,reg,1985825
CAG,2017-08-17,33.921300,34.390200,False,33.813800,34.224100,reg,2950972
CAG,2017-08-18,33.667300,33.970100,False,33.520700,33.901700,reg,2605718
CAG,2017-08-21,33.706300,33.833300,False,33.637900,33.716100,reg,2225959
CAG,2017-08-22,33.716100,33.725900,False,33.305800,33.686800,reg,2587915
CAG,2017-08-23,33.432800,33.667300,False,33.286200,33.657500,reg,5965787
CAG,2017-08-24,32.465500,33.325300,False,32.240800,33.325300,reg,5070580
CAG,2017-08-25,32.377600,32.690300,False,32.270100,32.621900,reg,4241182
CAG,2017-08-28,31.781700,32.416700,False,31.723000,32.348300,reg,3975052
CAG,2017-08-29,31.684000,31.898900,False,31.547200,31.771900,reg,4218040
CAG,2017-08-30,31.986800,32.123600,False,31.420200,31.625300,reg,5479079
CAG,2017-08-31,31.713300,31.850000,False,31.527600,31.762100,reg,4150183
CAG,2017-09-01,32.123600,32.201800,False,31.586300,31.840300,reg,5168261
CAG,2017-09-05,32.915000,32.944300,False,32.123600,32.162700,reg,5032424
CAG,2017-09-06,33.452300,33.471900,False,32.875900,33.051700,reg,4713644
CAG,2017-09-07,33.589100,34.077600,False,33.335100,33.589100,reg,3355958
CAG,2017-09-08,33.706300,33.940800,False,33.393700,33.540200,reg,3209281
CAG,2017-09-11,33.950600,34.194800,False,33.760600,33.813800,reg,3332899
CAG,2017-09-12,34.019000,34.185100,False,33.730800,33.892000,reg,2476065
CAG,2017-09-13,33.931000,34.233900,False,33.852900,34.019000,reg,2706650
CAG,2017-09-14,33.686800,33.999400,False,33.471900,33.970100,reg,3602960
CAG,2017-09-15,34.204600,34.233900,False,33.725900,33.862700,reg,4881215
CAG,2017-09-18,34.087400,34.258300,False,33.989700,34.146000,reg,3372305
CAG,2017-09-19,33.383900,34.151600,False,33.325300,34.028700,reg,3243137
CAG,2017-09-20,32.924700,33.139700,False,32.406900,33.061500,reg,4784078
CAG,2017-09-21,32.651200,33.061500,False,32.558400,32.963800,reg,4234279
CAG,2017-09-22,32.387400,32.962800,False,32.162700,32.758600,reg,3348834
CAG,2017-09-25,32.700000,32.773300,False,32.240800,32.319000,reg,4679590
CAG,2017-09-26,32.592600,32.836800,False,32.524200,32.778200,reg,3595876
CAG,2017-09-27,32.573000,32.680500,False,32.143100,32.631600,reg,5203019
CAG,2017-09-28,33.169000,33.765000,False,32.817300,32.963800,reg,6995141
CAG,2017-09-29,32.963800,33.662400,False,32.885700,33.403500,reg,5224032
CAG,2017-10-02,32.573000,33.061500,False,32.455800,32.973600,reg,4201604
CAG,2017-10-03,32.641400,32.739100,False,32.446000,32.729300,reg,3899597
CAG,2017-10-04,33.178800,33.247100,False,32.387400,32.602300,reg,4381765
CAG,2017-10-05,33.315500,33.530500,False,33.061500,33.227600,reg,2723936
CAG,2017-10-06,33.296000,33.584200,False,33.227600,33.364400,reg,3426397
CAG,2017-10-09,32.690300,33.374200,False,32.651200,33.374200,reg,2444976
CAG,2017-10-10,32.944300,33.110400,False,32.651200,32.846600,reg,2639459
CAG,2017-10-11,33.012700,33.173900,False,32.856300,33.100600,reg,2269872
CAG,2017-10-12,33.794300,33.843100,False,33.012700,33.012700,reg,3692859
CAG,2017-10-13,33.540200,33.901700,False,33.413200,33.901700,reg,4692253
CAG,2017-10-16,33.706300,33.823600,False,33.452300,33.481600,reg,2707096
CAG,2017-10-17,33.423000,33.735600,False,33.335100,33.559800,reg,3497079
CAG,2017-10-18,33.315500,33.520700,False,33.178800,33.471900,reg,2968687
CAG,2017-10-19,32.983400,33.325300,False,32.841700,33.198300,reg,2851514
CAG,2017-10-20,33.129900,33.383900,False,32.958900,33.061500,reg,4282826
CAG,2017-10-23,33.423000,33.471900,False,33.061500,33.159200,reg,2132327
CAG,2017-10-24,33.383900,33.550000,False,33.242300,33.364400,reg,2275878
CAG,2017-10-25,33.149400,33.413200,False,32.993100,33.315500,reg,3389432
CAG,2017-10-26,32.612100,33.227600,False,32.553500,33.032200,reg,4251942
CAG,2017-10-27,32.915000,32.954000,False,32.490000,32.660900,reg,3480572
CAG,2017-10-30,32.966600,33.694100,False,32.937100,33.340200,reg,4789152
CAG,2017-10-31,33.586000,33.876000,False,33.222200,33.232000,reg,2905641
CAG,2017-11-01,33.556500,33.949800,False,33.527000,33.684300,reg,2854684
CAG,2017-11-02,33.291000,33.527000,False,33.133700,33.300900,reg,2491130
CAG,2017-11-03,33.340200,33.612300,False,33.197600,33.222200,reg,1731437
CAG,2017-11-06,32.760100,33.359900,False,32.681500,33.271400,reg,2869514
CAG,2017-11-07,33.192700,33.359900,False,32.652000,32.760100,reg,2436664
CAG,2017-11-08,33.733500,33.802300,False,33.281200,33.281200,reg,2044805
CAG,2017-11-09,33.389400,33.900600,False,33.335300,33.674500,reg,2177336
CAG,2017-11-10,34.215200,34.372600,False,33.241900,33.241900,reg,2810891
CAG,2017-11-13,34.254600,34.647800,False,34.146400,34.234900,reg,2509537
CAG,2017-11-14,35.267300,35.316400,False,34.136600,34.185700,reg,3876801
CAG,2017-11-15,34.588900,35.168900,False,34.569200,35.129600,reg,3662184
CAG,2017-11-16,35.021500,35.267300,False,34.775700,34.805200,reg,2491201
CAG,2017-11-17,35.110000,35.493400,False,34.844500,34.844500,reg,2263529
CAG,2017-11-20,35.168900,35.277100,False,34.982100,35.159100,reg,1801919
CAG,2017-11-21,34.942800,35.296900,False,34.824800,35.119800,reg,1946207
CAG,2017-11-22,34.913300,35.060800,False,34.780600,34.923100,reg,1857279
CAG,2017-11-24,34.864200,35.119800,False,34.864200,35.090300,reg,617532
