symbol,begins_at,close_price,high_price,interpolated,low_price,open_price,session,volume
APA,2017-08-16,39.709800,40.931300,False,39.592500,40.736000,reg,3313669
APA,2017-08-17,38.986500,39.797700,False,38.967000,39.797700,reg,2728575
APA,2017-08-18,39.397000,40.003000,False,38.879100,38.957200,reg,3046453
APA,2017-08-21,38.624900,39.347200,False,38.155800,39.240600,reg,4071353
APA,2017-08-22,38.986500,39.142900,False,38.683500,38.722600,reg,3008076
APA,2017-08-23,39.328600,39.768400,False,38.566300,38.859500,reg,3809014
APA,2017-08-24,39.123300,39.455600,False,38.953900,39.142900,reg,1886505
APA,2017-08-25,39.152700,39.475200,False,38.879000,39.279700,reg,2399444
APA,2017-08-28,38.458700,39.336400,False,37.940700,39.084200,reg,3888722
APA,2017-08-29,37.989600,38.341500,False,37.481400,37.960300,reg,3111475
APA,2017-08-30,37.500900,38.312100,False,37.393400,37.833200,reg,4721319
APA,2017-08-31,37.960300,38.292600,False,37.276100,37.500900,reg,4989529
APA,2017-09-01,38.585800,38.800800,False,37.745300,38.116700,reg,2955868
APA,2017-09-05,38.527200,39.230800,False,38.191600,38.839900,reg,2889474
APA,2017-09-06,39.221100,39.612000,False,38.761700,38.810600,reg,2902040
APA,2017-09-07,39.807500,39.924800,False,38.986500,39.123300,reg,4129424
APA,2017-09-08,38.409900,39.563100,False,38.097100,39.397000,reg,3726337
APA,2017-09-11,38.859500,39.240600,False,38.439200,38.536900,reg,2560552
APA,2017-09-12,39.602200,39.875900,False,38.918100,39.113600,reg,2391829
APA,2017-09-13,41.381000,41.410300,False,39.748800,39.807500,reg,4401081
APA,2017-09-14,41.263700,41.850100,False,40.853300,41.068300,reg,4117586
APA,2017-09-15,41.556900,41.576500,False,41.107400,41.254000,reg,3101582
APA,2017-09-18,41.341900,41.762200,False,41.019400,41.371200,reg,2550319
APA,2017-09-19,40.804400,41.412600,False,40.667600,41.341900,reg,1865569
APA,2017-09-20,42.074900,42.104300,False,40.872800,40.892300,reg,3033310
APA,2017-09-21,42.377900,42.441400,False,41.625400,42.084700,reg,2566780
APA,2017-09-22,42.583200,42.671100,False,42.055400,42.231300,reg,1920889
APA,2017-09-25,44.039400,44.469400,False,42.837300,42.876400,reg,4220256
APA,2017-09-26,44.919000,45.124300,False,43.648500,43.697300,reg,4365457
APA,2017-09-27,45.212200,45.388200,False,44.342400,45.104700,reg,2356206
APA,2017-09-28,44.762700,45.876800,False,44.361900,45.329500,reg,3362178
