symbol,begins_at,close_price,high_price,interpolated,low_price,open_price,session,volume
SCHW,2017-08-16,40.519100,41.006500,False,40.379900,40.877200,reg,4515515
SCHW,2017-08-17,39.454900,40.459500,False,39.435000,40.389800,reg,6347113
SCHW,2017-08-18,39.295800,39.693600,False,39.044200,39.295800,reg,6571943
SCHW,2017-08-21,39.057100,39.226200,False,38.797400,39.206300,reg,5226009
SCHW,2017-08-22,39.554400,39.713500,False,39.176400,39.325600,reg,4925143
SCHW,2017-08-23,39.544400,39.703600,False,38.979500,39.206300,reg,4392321
SCHW,2017-08-24,39.425100,39.783100,False,39.405200,39.783100,reg,3604533
SCHW,2017-08-25,39.544400,39.803000,False,39.425100,39.574300,reg,3112035
SCHW,2017-08-28,39.325600,39.634000,False,39.166500,39.624000,reg,3292007
SCHW,2017-08-29,38.967600,39.295800,False,38.520000,38.778600,reg,8217515
SCHW,2017-08-30,39.355500,39.435000,False,38.927800,39.096900,reg,4627781
SCHW,2017-08-31,39.683700,39.862700,False,39.435000,39.614100,reg,7435809
SCHW,2017-09-01,39.942300,40.021600,False,39.574300,39.783100,reg,4705261
SCHW,2017-09-05,38.559800,39.683700,False,38.470300,39.534500,reg,8340532
SCHW,2017-09-06,38.718900,38.888000,False,38.360900,38.669200,reg,5883402
SCHW,2017-09-07,37.903400,38.768700,False,37.853700,38.758700,reg,7096561
SCHW,2017-09-08,38.470300,38.942700,False,37.943200,38.012800,reg,6466377
SCHW,2017-09-11,39.096900,39.335600,False,38.927800,39.037200,reg,6957941
SCHW,2017-09-12,39.624000,39.967100,False,39.345500,39.454900,reg,7939797
SCHW,2017-09-13,39.584200,39.643900,False,39.076000,39.474800,reg,6845759
SCHW,2017-09-14,39.773200,40.046700,False,39.375400,39.474800,reg,5916089
SCHW,2017-09-15,39.992000,39.992000,False,37.992900,38.261400,reg,14222833
SCHW,2017-09-18,40.429600,40.777700,False,40.081500,40.111300,reg,6517640
SCHW,2017-09-19,40.817500,40.936800,False,40.379900,40.568900,reg,6048876
SCHW,2017-09-20,41.384400,41.692700,False,40.698200,40.897100,reg,6982608
SCHW,2017-09-21,41.851900,42.035900,False,41.135800,41.354600,reg,6502725
SCHW,2017-09-22,42.309400,42.398900,False,41.434100,41.573400,reg,7360466
SCHW,2017-09-25,42.269600,42.408800,False,42.030900,42.130300,reg,8484910
SCHW,2017-09-26,42.597800,42.717100,False,42.190000,42.448600,reg,6479367
SCHW,2017-09-27,43.801200,44.104600,False,43.264200,43.284100,reg,10213559
SCHW,2017-09-28,43.393500,44.069800,False,43.323800,43.900700,reg,6789536
SCHW,2017-09-29,43.502900,43.721700,False,43.154800,43.294000,reg,5346806
SCHW,2017-10-02,43.801200,43.821100,False,43.323800,43.582400,reg,4642450
SCHW,2017-10-03,44.219000,44.268700,False,43.771400,43.860900,reg,5231491
SCHW,2017-10-04,44.039900,44.368100,False,43.900700,44.179200,reg,4260508
SCHW,2017-10-05,44.935100,45.044500,False,44.010100,44.089700,reg,7001352
SCHW,2017-10-06,45.094200,45.959500,False,44.258700,45.372700,reg,14787083
SCHW,2017-10-09,45.163800,45.233400,False,44.865400,45.104100,reg,5006178
SCHW,2017-10-10,44.845500,45.372700,False,44.616800,45.163800,reg,7953015
SCHW,2017-10-11,45.064300,45.203600,False,44.517300,44.676500,reg,5039997
SCHW,2017-10-12,44.785900,45.253300,False,44.686400,45.253300,reg,5896051
SCHW,2017-10-13,44.487500,44.795800,False,44.089700,44.557100,reg,6821689
SCHW,2017-10-16,44.228900,44.507400,False,43.671900,43.920600,reg,6709512
SCHW,2017-10-17,43.154800,44.646600,False,43.105000,44.537200,reg,7189357
SCHW,2017-10-18,43.244300,43.453100,False,43.072300,43.383500,reg,4309589
SCHW,2017-10-19,43.035400,43.115000,False,41.971200,42.786800,reg,4395276
SCHW,2017-10-20,44.437800,44.621800,False,43.343700,43.652000,reg,9190582
SCHW,2017-10-23,44.228900,44.656600,False,44.010100,44.477500,reg,6502699
SCHW,2017-10-24,44.945000,45.074300,False,44.378100,44.656600,reg,8614602
SCHW,2017-10-25,44.407900,45.233400,False,43.975300,45.134000,reg,5985999
SCHW,2017-10-26,45.104100,45.392600,False,44.303500,44.497400,reg,5767231
SCHW,2017-10-27,44.666500,45.064300,False,44.338300,45.004700,reg,5233009
SCHW,2017-10-30,44.606800,44.646600,False,44.228900,44.268700,reg,3256440
SCHW,2017-10-31,44.596900,45.322900,False,44.527300,44.537200,reg,6398241
SCHW,2017-11-01,44.000200,45.069300,False,43.960400,44.845500,reg,6465722
SCHW,2017-11-02,44.815700,45.109400,False,43.587400,43.841000,reg,4980638
SCHW,2017-11-03,44.577000,44.646600,False,44.238800,44.547200,reg,3627495
SCHW,2017-11-06,44.407900,44.661500,False,44.189100,44.447700,reg,2813160
SCHW,2017-11-07,43.910600,44.616800,False,43.622200,44.467600,reg,4318089
SCHW,2017-11-08,44.039900,44.138400,False,43.632200,43.880800,reg,3927882
SCHW,2017-11-09,43.840700,44.039900,False,43.168100,43.790800,reg,4613646
SCHW,2017-11-10,44.109700,44.338800,False,43.760900,43.960200,reg,4512049
SCHW,2017-11-13,44.438500,44.687600,False,43.770900,43.840700,reg,4225822
SCHW,2017-11-14,44.428500,44.558100,False,44.010000,44.259100,reg,3747501
SCHW,2017-11-15,44.378700,44.936700,False,43.840700,44.059900,reg,6834890
