symbol,begins_at,close_price,high_price,interpolated,low_price,open_price,session,volume
ARE,2017-08-16,118.402800,118.665100,False,117.888000,118.237700,reg,375237
ARE,2017-08-17,118.179400,119.131300,False,118.160000,118.364000,reg,350441
ARE,2017-08-18,116.567100,117.907500,False,115.994000,117.907500,reg,565851
ARE,2017-08-21,117.616100,117.722900,False,116.489400,116.829300,reg,595426
ARE,2017-08-22,116.615600,118.004600,False,116.392200,117.577200,reg,641118
ARE,2017-08-23,117.480100,117.703500,False,116.256200,116.586500,reg,725277
ARE,2017-08-24,117.790900,118.820500,False,117.509200,117.752100,reg,1282083
ARE,2017-08-25,117.033300,118.500000,False,117.033300,118.402800,reg,485042
ARE,2017-08-28,115.877400,117.402400,False,115.479200,117.237300,reg,772196
ARE,2017-08-29,115.246100,116.673900,False,115.226600,115.935700,reg,705736
ARE,2017-08-30,115.974600,116.431100,False,114.488500,115.158700,reg,911667
ARE,2017-08-31,117.829800,118.325100,False,116.100800,116.285400,reg,1034344
ARE,2017-09-01,117.820100,118.446500,False,117.305300,117.888000,reg,382582
ARE,2017-09-05,116.994400,118.529100,False,116.557300,117.956000,reg,791995
ARE,2017-09-06,116.936200,118.334800,False,116.236800,117.470400,reg,613733
ARE,2017-09-07,116.654500,117.781200,False,116.275700,117.052700,reg,526152
ARE,2017-09-08,115.935700,116.965300,False,115.003200,116.586500,reg,1163919
ARE,2017-09-11,116.907000,117.344100,False,116.401900,116.567100,reg,917930
ARE,2017-09-12,116.557300,117.732600,False,115.955100,117.111000,reg,583308
ARE,2017-09-13,116.013400,116.664200,False,115.440300,116.333900,reg,876196
ARE,2017-09-14,117.363500,117.586900,False,115.644300,115.994000,reg,663421
ARE,2017-09-15,117.062400,117.616100,False,116.353400,117.052700,reg,2231435
ARE,2017-09-18,116.965300,117.577200,False,116.450500,117.062400,reg,858991
ARE,2017-09-19,116.557300,117.128600,False,115.683200,116.965300,reg,746316
ARE,2017-09-20,115.926000,117.227600,False,115.178100,116.567100,reg,538142
ARE,2017-09-21,115.916300,116.547600,False,115.314100,116.081400,reg,885478
ARE,2017-09-22,114.673000,116.654500,False,114.381600,116.159100,reg,805821
ARE,2017-09-25,115.391800,115.998800,False,114.634100,114.896400,reg,860533
ARE,2017-09-26,115.741400,115.896900,False,115.032400,115.479200,reg,479235
ARE,2017-09-27,114.187300,115.741400,False,113.682300,115.226600,reg,626669
ARE,2017-09-28,114.950600,115.136500,False,113.756800,114.461300,reg,458297
ARE,2017-09-29,116.408500,116.457400,False,114.637400,114.931000,reg,771578
ARE,2017-10-02,116.183400,117.230400,False,115.997500,116.623700,reg,591855
ARE,2017-10-03,116.359500,116.868400,False,115.875200,116.447600,reg,551022
ARE,2017-10-04,117.426100,117.602200,False,116.056200,116.428000,reg,458862
ARE,2017-10-05,117.788100,118.277300,False,117.504400,117.543500,reg,253978
ARE,2017-10-06,117.856600,118.032700,False,116.114900,117.338000,reg,377430
ARE,2017-10-09,118.355600,118.595300,False,117.670700,117.778300,reg,465150
ARE,2017-10-10,119.187300,119.246000,False,118.316500,118.580700,reg,616638
ARE,2017-10-11,119.872300,120.214700,False,119.138400,119.520000,reg,456424
ARE,2017-10-12,120.958400,120.977900,False,119.852700,119.931000,reg,463694
ARE,2017-10-13,120.997500,121.692200,False,120.478900,121.604100,reg,488793
ARE,2017-10-16,120.840900,121.809600,False,120.361500,120.821400,reg,529546
ARE,2017-10-17,121.428000,121.437800,False,120.361500,120.469100,reg,666391
ARE,2017-10-18,120.518000,121.300800,False,120.077700,120.948600,reg,578695
ARE,2017-10-19,120.704000,120.889900,False,119.647200,120.889900,reg,588671
ARE,2017-10-20,119.627600,120.782200,False,119.060100,120.782200,reg,728249
ARE,2017-10-23,119.334100,120.185400,False,119.138400,119.940700,reg,373110
ARE,2017-10-24,119.441700,119.950500,False,118.815500,119.030800,reg,425762
