symbol,begins_at,close_price,high_price,interpolated,low_price,open_price,session,volume
CL,2017-08-16,70.299900,70.368300,False,69.889400,70.163000,reg,2258598
CL,2017-08-17,69.684100,70.710300,False,69.654800,70.358500,reg,3250928
CL,2017-08-18,69.410500,69.899200,False,69.395800,69.723200,reg,3317565
CL,2017-08-21,69.987100,70.123900,False,69.466400,69.469100,reg,2436330
CL,2017-08-22,70.016400,70.329200,False,69.830700,70.055500,reg,2360584
CL,2017-08-23,69.606000,69.879600,False,69.449600,69.879600,reg,2148122
CL,2017-08-24,69.175900,69.801400,False,69.088000,69.723200,reg,3685781
CL,2017-08-25,69.537500,69.889400,False,69.273700,69.508200,reg,2162356
CL,2017-08-28,69.293200,69.713500,False,69.053800,69.664600,reg,3106097
CL,2017-08-29,69.684100,70.231400,False,69.068400,69.175900,reg,2692276
CL,2017-08-30,69.342100,69.645000,False,69.175900,69.488700,reg,2076750
CL,2017-08-31,70.016400,70.114200,False,69.430000,69.430000,reg,2947833
CL,2017-09-01,69.684100,70.123900,False,69.430000,70.036000,reg,2132416
CL,2017-09-05,69.498400,69.816100,False,69.166200,69.488700,reg,2795135
CL,2017-09-06,69.869800,70.153300,False,69.371400,69.498400,reg,3007784
CL,2017-09-07,69.938200,70.094600,False,69.499400,69.830700,reg,2124588
CL,2017-09-08,70.192400,70.651700,False,69.498400,69.703700,reg,2952611
CL,2017-09-11,70.387800,70.514900,False,70.094600,70.192400,reg,2351734
CL,2017-09-12,70.319400,70.827600,False,70.231400,70.368300,reg,1413997
CL,2017-09-13,70.026200,70.456200,False,69.928500,70.309600,reg,1806575
CL,2017-09-14,70.505100,70.554000,False,69.781900,69.948000,reg,2011401
CL,2017-09-15,70.641900,70.974200,False,70.094600,70.690800,reg,4662365
CL,2017-09-18,70.749400,70.886300,False,70.368300,70.641900,reg,1950917
CL,2017-09-19,71.159900,71.423800,False,70.729900,70.886300,reg,2727889
CL,2017-09-20,70.905800,71.560600,False,70.466000,71.199000,reg,2084120
CL,2017-09-21,69.752600,71.008400,False,69.693900,70.856900,reg,2378743
CL,2017-09-22,69.576600,70.026200,False,69.390900,69.762300,reg,2533279
CL,2017-09-25,71.345600,72.235000,False,70.964500,71.394500,reg,7226314
CL,2017-09-26,71.726800,71.873400,False,70.915600,71.345600,reg,3307019
CL,2017-09-27,71.423800,71.765900,False,70.690800,71.521500,reg,4255386
CL,2017-09-28,71.492200,71.746300,False,71.199000,71.316300,reg,2956792
CL,2017-09-29,71.199000,71.629000,False,71.118700,71.472700,reg,2968392
CL,2017-10-02,71.296700,71.765900,False,71.247900,71.365200,reg,2554392
CL,2017-10-03,70.798300,71.335900,False,70.720100,71.130600,reg,2310008
CL,2017-10-04,71.228300,71.671500,False,70.681000,70.710300,reg,2345274
CL,2017-10-05,71.550900,71.941800,False,71.384700,71.414000,reg,3037218
